norms,entropies
208.93997073665088,1914.1608577392756
209.3780778089699,1915.3545750054866
209.40210545525315,1915.4958135334598
209.15491031692648,1915.016793329061
208.79811710042932,1914.8413107388758
209.02854366603628,1914.6639539177734
208.8852533065883,1915.602079564401
209.3647380259605,1915.183550462175
208.77555674313524,1914.7998646050767
208.98816732275372,1914.5333507587056
209.16679692341827,1914.5895833169805
208.8916173604311,1915.1846772674326
208.81283187859916,1914.6240225516515
208.77118837788262,1914.3400181677998
208.43519369686936,1914.0064245392136
208.72937536336042,1914.5752642678872
208.7109163360449,1913.7212774194015
209.1252035982541,1914.590415798057
208.7033246236182,1913.8363159000235
209.2998463754836,1914.8375534787172
209.16545627349961,1914.3579453534585
208.79283412987212,1913.7331849770615
208.92338458134782,1915.219707324243
208.9307821187526,1914.14473379998
209.09676060739037,1913.822890863398
209.09605763026278,1915.3978634809332
209.04812606160456,1914.7469621568684
208.29270903665807,1914.5761746453036
208.97619825438133,1915.1183807508362
208.85469920189416,1914.1866126776067
209.25129415426215,1915.0115919530224
209.00834555971915,1915.077731150556
209.12871607067893,1915.180477742089
208.78768160555953,1914.6799700917823
208.53611120113334,1914.771187073197
209.2312845186613,1914.1383558869309
209.23380744855746,1915.1322458311274
208.77143404281955,1913.849668630711
209.3154685367843,1915.3228828732356
209.189511832319,1915.0922365092438
209.1075468021887,1914.366370888177
208.98420465019743,1914.3298211964016
208.6617274387089,1914.0734962938207
209.61564085751348,1914.561019492134
209.3122652139101,1914.9172985256866
209.11037582956726,1914.9367819546326
209.0363755205996,1914.540725149008
209.0286268996099,1914.6145940090657
208.73197940572743,1914.7156559901168
209.21757721492892,1915.7069945148626
209.02089294558573,1914.5738208376754
208.76298216615646,1913.8649020828746
209.71524459195302,1915.5346019645121
208.9226062537514,1914.4536520660658
208.96707271834782,1914.605525045386
209.71404279634953,1916.0441437013117
208.9624992402435,1914.6014138364242
208.81296142985263,1913.9865804508454
209.13462193737126,1915.5903337930995
208.51416610546872,1914.242835883972
209.33299343460186,1915.5967075412955
208.71406071904357,1912.5774891226818
208.97173865000644,1915.3937491955123
209.15650540774615,1915.8534652995008
209.06889425521277,1915.3073134737524
209.22946239276322,1914.9529661053812
209.43111192157716,1916.1488259399641
209.02945837547836,1913.8140373960102
209.03016845322085,1914.589488508734
209.1951206523529,1915.2016522494891
209.1877667381956,1915.6953321205153
208.7301888950536,1913.31599770419
208.8516899422127,1913.7638125359917
208.63444204603533,1913.8445476741422
208.88191473763868,1914.0369625564952
209.3414044372352,1915.2851335323596
209.24471808915123,1914.0399945532417
209.18359752585192,1914.3368094972623
209.24536765243153,1914.8993961957974
209.3508242498937,1915.4381750419548
208.6040682424953,1914.5589536733617
209.12304996251643,1915.0011521437682
208.58289527442582,1913.1399852483391
209.23155790161576,1915.389013926203
209.05042484601438,1914.7454683953918
208.93082913612292,1913.5567517852746
208.78030041642788,1913.378139766663
208.84521833060754,1914.2644094586371
208.87305590202303,1914.7190082140762
208.63142586814,1913.6469489971894
209.11374175152403,1915.057918716796
209.47095245362823,1916.5771291761032
209.08871456267494,1916.1825479238737
208.77372629959038,1914.510830214512
208.76103216562836,1914.8617533602448
209.00161968526982,1914.5144636166033
209.3084404721885,1915.2772566920214
208.6864793616321,1913.8109674484758
209.37343835212752,1916.1732916017597
209.01144657788922,1914.0673012206005
208.98536088475265,1914.230480201177
209.3146682741513,1914.7899320146064
208.9898230558966,1914.864449016673
209.2135875672475,1916.4697894180636
209.3003693899562,1915.9715695946124
208.8471675325629,1914.2960578590655
208.82361002533935,1914.4708784116708
209.47279523438723,1916.3161184418825
209.2169555244997,1914.68889653724
209.05542526061225,1915.1604198853302
209.27804802817653,1915.1239379094784
209.2526530479256,1914.3947889833373
209.14288218351535,1915.5565565242953
209.44495657691445,1915.3555117359126
209.31099789668497,1914.5040641659566
208.9549297902393,1914.2204731975935
209.03473195046203,1914.232666740723
209.29807173803505,1915.8774755908066
209.1092084712337,1914.2970112624
208.89444124283062,1915.2435186138698
208.6910618451517,1915.3464033734076
209.08731025990596,1915.7410924033875
208.96789780876085,1915.2484501528506
209.08818224467802,1915.3503242545492
209.24639458220884,1915.4976213727346
209.05594791559525,1913.7853396096593
209.5273852614231,1915.1201534475197
208.74357488083274,1914.0048104389657
208.9047789248305,1914.4144581617634
208.66184812437348,1914.2989349485285
209.282227775957,1915.7016529166167
208.92595289403476,1913.4665377933823
209.10050500850232,1916.1459625603566
208.67572743948594,1913.2034479940771
209.14842163437692,1915.055676067089
209.167859175833,1916.0741381196726
209.39512662657432,1914.3910967635654
209.10965833784277,1914.654142993659
209.07877070945634,1915.1390644525088
209.16113767348833,1914.1788676502576
209.2307418046571,1915.41482544989
208.8389119354182,1914.3751434106698
208.76461707993164,1915.5529240900782
208.66203127483647,1913.2306575676323
209.1147037621252,1914.5427921533492
208.60371978870654,1913.583227940619
208.77385148994986,1914.9360652582245
209.20701431001982,1914.1424644253784
209.18886356702836,1914.5773437969315
209.06796033749086,1915.4048278438604
208.48396399517284,1914.187812615108
208.84239871243932,1914.7785119311684
209.00182740301648,1913.9730404610386
208.8380660426206,1914.7003887193284
208.95554136033974,1914.8518079743267
208.99675371969835,1913.1540427073521
209.40675185113298,1914.706669966682
208.79752656968068,1916.104390491155
209.336817810144,1914.0961848100003
208.80638803892893,1914.8702238746062
208.76106909576043,1913.0720367902102
209.25081446971114,1915.7389241001488
209.1059290199232,1914.5001928889758
208.85343484299602,1914.523603484585
209.02375586237423,1915.5487931603705
209.4234376589081,1914.3509447432032
209.18634763959133,1915.6531817686534
208.6602263589794,1913.3666251346729
208.83861164921746,1914.8007630089926
209.14862472444213,1913.4863825023842
209.2946285823999,1914.8674601289035
209.25531563600808,1914.1398587228653
209.24791256561286,1916.5920170851387
209.28448909565466,1914.8035265712488
209.2683657907997,1915.1221704816207
209.00753887936872,1915.1159076706663
208.79257849687752,1914.891916841085
209.04153958122012,1915.6157950834724
209.3876579004108,1915.733443501015
208.67496072360743,1914.0475287166716
209.04573433742672,1914.102268528497
209.28200047669557,1915.6136542984366
209.24623794711056,1915.032142093181
209.39617117002854,1915.9073330201213
208.91899749465577,1913.7489980631474
209.00475157561058,1915.150910194283
208.96849554417693,1915.28701523159
209.2452311298386,1915.4003040015773
209.40551771611203,1915.6665307931385
208.99450066245808,1914.231409977563
209.0980345608376,1916.014895076247
209.27347724411433,1914.9949270560305
208.91998033331734,1915.2515485169006
208.87475778406596,1914.9393262525762
209.07528657412425,1915.6791873924312
208.76721145530448,1913.6454707710864
208.9204890076816,1913.4109352835212
208.83927057472675,1914.332186632772
209.17529842714265,1916.9883232193147
208.66204476892668,1914.2834028829755
208.91233582060596,1914.7937824770172
208.7337083075236,1914.028454910086
208.87262984861016,1913.4991589409094
209.18672398263848,1915.3482279101715
209.15906674742587,1914.3211392264652
209.38976768956664,1915.87902376096
209.20478892599536,1914.5580008599904
208.927012245772,1915.0214158697217
208.7804151297258,1915.1028207091213
208.67798116113204,1914.405837326126
208.75152842079612,1913.6492066449412
209.18751122282316,1915.017880714354
208.75791643678815,1914.7021074200738
208.76466549159497,1914.5302608362438
209.0479518454828,1916.0213602264553
208.8565259116064,1913.4355472335026
209.33090381760326,1914.2541263285225
208.70502654536983,1912.822298633484
208.96248294687064,1914.1308117330366
208.90943627112387,1915.1595261059372
208.90829333168972,1913.5517727748095
208.68186994715543,1913.726858758483
209.00070294217744,1913.2628228794083
209.185523245056,1914.1398949019515
209.2767618943103,1914.1464303323942
209.44895851048486,1914.6962505013494
209.03341154838736,1913.9232743449131
208.9915427750749,1914.3017165816836
209.29431738689993,1915.0486429422042
208.82330108794724,1914.1227713452815
209.1117270069401,1914.7816257881036
208.78769833046556,1914.7396239763511
208.8664410375449,1913.5538637295401
209.22178845644456,1915.6567947242866
209.43893916140735,1915.8843309044469
209.21199046621308,1914.6295204695919
209.02059979095932,1915.4082734271287
209.28089520089378,1915.4952975944573
209.21312424010839,1915.1723954424956
209.12979407736825,1913.773113933238
209.11245259360925,1915.6455308111726
209.18156141702426,1914.5489507176992
209.0851304565151,1915.662411495571
209.10738676581283,1914.8560086348155
209.17869408920114,1915.127822806889
209.32079677030603,1915.4423525501381
209.3186933043506,1915.3615584274582
209.1353332287836,1915.162778694159
209.22387452883385,1914.3810267213241
209.1393034583114,1914.1199776503654
208.94097666163242,1915.407788874161
209.69570555071502,1915.9857279159435
209.40722024934655,1914.3509088727462
208.90011616171665,1914.1432208679241
208.88773741503084,1915.2881383591066
208.93209876421238,1914.121865137596
209.2245929261948,1914.383560521625
209.12930150863622,1914.6246178380086
209.19830020054073,1915.0795282873617
209.02825104553492,1915.5501810312505
209.54808267964185,1914.9053837048916
208.38443792416064,1914.4984712710057
208.92723247395824,1914.5194117755666
209.14291103178698,1914.7407639592684
209.2447396578609,1915.708811174812
208.70412388365645,1913.7415094441046
209.18437110831272,1915.346860524621
208.8679877209701,1915.2844427243838
209.01588177109127,1915.1131419099652
209.1088114527394,1914.5187724735842
209.4538930747508,1914.3630270970405
209.06747647821697,1914.8946331584082
209.1317268099481,1914.2666834151685
208.7671090741341,1914.4538412590618
208.77471323884802,1915.3526768956237
208.70999146937714,1914.2407355360594
209.2751881927177,1914.9708782639473
209.35994763005516,1915.1442888754998
208.97063730085705,1913.1810784898985
209.00116355801566,1915.143783882415
209.3738952887513,1916.0130887214739
209.08209507494533,1914.2274072253874
208.97945872199205,1914.1954207249757
208.33875543305138,1913.1973161347398
209.04061105972474,1914.3288892357632
208.59304328238008,1914.162609109169
208.67687008403007,1914.5706549059798
208.8605741249072,1913.7696158980925
208.8742855380764,1914.4882559017208
209.2389827361549,1913.883801021889
208.84579324693024,1913.9516511839852
209.33007565084077,1914.5599875790642
208.9457088653667,1914.2262563518693
208.9076698440403,1914.6812648498055
209.09037984277714,1915.635674148527
209.3034805255799,1915.2586429319488
209.0508096463971,1915.183655136809
208.84735651822223,1915.4921125443816
209.56930181010605,1913.9374201116746
209.38149578418523,1915.6138017021185
209.06773840803126,1915.4721230993202
209.03831084851637,1915.0950517441574
209.17134940745197,1916.2798910039817
209.29127397581482,1914.9573423195877
209.3530515303995,1916.4660184945778
209.26118966764525,1916.5506329725554
208.97214074067423,1914.912432591328
208.7308381041328,1914.3610914721476
208.8246729721986,1914.8319613344036
209.06769041657802,1914.8948722817825
208.55111704021874,1914.253048683924
209.23163262812022,1914.505393748913
209.1882763491047,1915.9027940783515
209.35851242804947,1915.9662256988545
208.6539025329812,1913.678502657244
208.85542676123174,1914.4530233684634
209.04030650354466,1913.6034296058779
209.36551475359948,1915.5055468911794
209.02696164979648,1914.6577598512936
208.9849055671223,1914.5684644714424
208.90123626666184,1914.4373669895044
209.10711115056185,1914.5938556057838
209.4331651299588,1915.2932237523373
209.30381934917216,1914.9448239118176
208.82296182713026,1914.9582239151177
209.22185308709072,1914.5013268053767
208.86418182754014,1915.3290983552704
209.37519184821096,1915.402914357516
208.62691995763305,1913.8827186217059
209.11003111858204,1914.2620466537962
208.64456480683833,1914.8076141092452
209.1340690412707,1914.7830751215954
209.2637762279761,1915.0403595519338
209.24345625582106,1915.1224299493892
209.4808950844675,1915.8657184649019
208.85776898113767,1915.1529559315582
209.01884328046972,1914.1572070257632
209.3791618528046,1915.946300772595
209.16767521142592,1914.6220030464435
208.87234554981694,1914.1948517235953
209.00840062854286,1914.0516961775854
209.0874918085416,1915.1935538068976
209.2661155965333,1913.8001304479583
209.0708208649032,1915.844464770377
209.44869105044523,1915.766731683978
208.64522976717728,1914.4784806345206
209.2612946930321,1914.889239353438
209.46495193819658,1915.0374629790706
209.4259910433429,1914.344827830028
209.3490280657016,1915.896711980171
209.67375180816663,1914.9915196869906
208.90382151866706,1914.1381897691974
209.36569003106624,1914.5265804766432
208.65831917358403,1914.0820916484965
209.17188281825946,1913.5093042643036
208.98754114400592,1915.0813293643314
208.72833350904537,1913.5466615498683
209.14397375482648,1913.9264665103844
209.05860703858886,1913.6299668731763
208.8725084621447,1914.4075961569083
209.28784126507028,1915.3280803854234
209.18566358050916,1914.5984260017583
209.18108456142903,1915.0186466366135
208.73715929639775,1914.436317411225
208.85119874448617,1914.8321851131607
208.78613393691572,1915.0178653418563
209.35598416658374,1915.0481668885438
209.1798315447241,1914.6041346168713
208.94743578933597,1913.933216064432
209.31208110575452,1915.6064666926418
209.1787357511805,1915.6218969877484
208.41352578726597,1913.6905541634044
209.142166981729,1915.016376249426
208.67406146840884,1913.95485732826
209.31248497832476,1915.5376370338795
209.0156037541548,1914.3133054462448
208.866384136288,1915.3985227141388
209.16382960243783,1916.207638518573
208.62250645927452,1914.527337560708
208.92536882930378,1913.5435833346219
209.04068980834273,1913.8072575757776
209.48143339443348,1915.7627980060875
208.9387031991649,1913.9744888523783
209.24671246283907,1915.876743510299
209.24765996717673,1915.2349198783124
208.8341273628601,1913.8288727826714
209.27137385826555,1915.4268549976334
209.15235315952083,1913.6569125503781
208.89736470688106,1915.0808164265807
209.0985996561937,1915.1216376453212
208.59331104807575,1913.1767080611173
208.73499210930623,1913.5866248225618
208.69597792148542,1914.2634161538049
208.87164762855426,1914.827384017971
209.20593893736807,1916.1216538972863
209.45562137316452,1916.2874855027203
208.91687502483657,1913.5311346546898
208.63500388834336,1912.7568800942133
208.77296279848701,1914.2064665350545
209.38799012296036,1915.7768204286406
208.45671303601443,1912.1893674280075
209.4076492287893,1916.2875536191532
209.14339674870536,1916.065226584946
209.1472856582319,1914.7458663636282
208.6773736767805,1915.2337610689133
209.09615892971942,1915.0561828764094
208.89418082861727,1916.3269843132807
209.514634154742,1915.6866237476534
209.13425212624048,1915.4052669297414
209.29509024784727,1915.6950277618384
208.76200018157488,1915.4077074246381
209.09917910957276,1915.3292533249253
209.32328535959033,1914.1687456977827
209.23360464009298,1914.9209856593782
208.44297959711378,1913.3335737037992
209.25292200429718,1914.2487769007178
209.01380169290982,1914.1574161656126
208.65963999811137,1914.1991506800857
208.59941017948262,1914.716342710311
208.92071619802545,1914.5842322442659
208.97865308766802,1913.2222142972116
208.64312971168127,1913.8492516669453
208.86137217846382,1914.7067789597063
209.7146939200239,1915.3707480633477
208.58067188785702,1914.465008647933
208.95174205191265,1914.8417100126642
208.93818530596124,1915.0010321490113
209.07316302534517,1915.3562626296646
209.00175485776975,1914.4602351280723
208.7908649125551,1914.8703513689434
208.8355652741742,1913.911825568607
208.76478417084505,1914.1790545596064
209.19206227475294,1914.0223048345588
208.46270408899767,1914.131498109937
209.19129934923268,1914.7878793796342
209.11969384157587,1915.8948333810206
208.75801325235363,1915.370874414538
208.96050952274175,1914.2784957418712
208.95778603137873,1914.8867788376406
208.6760376436764,1914.2848080445856
208.89135203473003,1914.1280582604245
209.14724517068652,1913.9388106862975
209.58768524040056,1915.9848033228238
208.72276793026384,1912.8081253087207
208.99069769795526,1915.8530187756903
208.75955921683104,1913.2605089940355
208.77472106036774,1914.3325967470446
208.959853694258,1914.3658493489838
208.68516358134977,1914.3249941473093
208.94617119013446,1914.7799641949541
209.0264050260696,1915.4933959038956
208.93928453086914,1914.7024408051675
209.60231462452035,1915.8683379363868
209.5699711630422,1915.1597954468648
209.17251670526048,1914.2142507651295
208.98079388079694,1914.9763300840725
209.64367803525533,1914.812044144381
208.66230019112777,1914.265882330506
209.32410176839255,1915.8392493769622
208.83996865426025,1914.4226163229605
209.12947324687826,1916.1610714862509
208.6952766265426,1913.8305242832087
208.836004453331,1914.6601023605306
209.02410642209938,1913.74438403261
208.68570058828195,1914.5640744037505
208.94600324456025,1915.062201004327
209.0520967057348,1914.2246034150623
208.72629527707997,1914.474651701899
209.22273441207417,1915.0708729642872
208.95064498050692,1914.1661662267434
209.20345766544673,1915.2341771021656
208.97973709486823,1913.307405221441
208.85574357589462,1913.3741971272814
209.26588605308655,1914.542987191652
208.82749354067477,1914.4829327429593
208.70566214579333,1913.8028200533533
209.14809231838024,1915.387136281706
209.2717866824086,1915.2179999274651
208.81242252728057,1914.7726465134813
208.9777481248297,1914.2984388782295
208.96537384689486,1915.2566760912782
209.17403552668077,1916.4452876338817
209.15405062196237,1914.2430288565693
209.08414183382797,1915.4717423673299
208.72436313516377,1915.0151064924871
209.1103091893616,1914.7649636871179
209.32732400811128,1915.7261799784999
208.73893507578305,1914.9578303647013
208.62001796928917,1912.9340570163681
209.33836269082883,1915.3342916407917
208.8234334199137,1914.6274244103977
208.5114465069645,1914.8842099319638
209.02818218823586,1914.1341173540434
208.96059224050308,1915.5033361866454
208.7921388615422,1913.7501814893599
209.0901752950533,1914.3253688798043
208.79549904047457,1914.2105781177281
209.3281669729863,1914.0640999903176
208.86615776949355,1914.7160004806221
208.76127707920827,1914.564073019026
209.33306170191395,1914.7184831092131
208.86901653518618,1914.0993494397437
208.91448509066228,1914.9987936638424
208.79363723339463,1916.0960425729984
208.86573009709693,1914.1331021480764
208.84379587345092,1913.8307618306615
209.43979006536392,1914.818518476008
209.0151890630504,1914.9648721712094
208.730738418322,1913.8761265192754
209.15488488531113,1913.9749139648895
209.39679141661085,1915.6560204163343
209.49099269955994,1914.5976615192078
208.74431265142516,1914.590287725996
209.08168316695532,1914.5120549225578
209.00694321755176,1914.3828513752724
209.10317624955613,1914.7548256057112
208.76016549305993,1914.219813063498
208.45702048647553,1913.5965012156657
209.4232714566708,1915.6873888233952
209.06663951659283,1914.6643879773555
208.93321172088557,1915.0643026762245
209.61623738218316,1915.8174741952264
209.0585021903466,1915.3182175049828
208.9881924790161,1914.8185779966043
208.52255054907025,1914.7737146220397
208.80245052626393,1915.2486521644275
208.84758730096874,1914.7196823582553
209.24052613939182,1916.3283335781807
208.8978050670566,1914.2013868875883
209.3465470193919,1915.1732838152268
208.7015269463497,1914.6604743356304
209.11308778838222,1915.5724623427589
208.95557630976242,1915.2660992748165
208.95075097857915,1913.8581800438058
208.96406784340076,1914.762001977776
208.78418736034,1914.7401585636667
208.72913000205597,1913.5728072267611
208.5494762423895,1913.59787764871
208.90093977885985,1914.3857891830476
208.61600293672083,1913.753678652063
209.19158608959364,1915.5979256569306
209.0370005286274,1915.0819600707528
209.14033116519988,1914.775179158322
208.88639115532655,1914.3130106460553
208.85323841543257,1913.9992630976026
209.30949467099705,1915.711343260518
208.57398231202905,1913.2876940567778
209.133956617513,1914.2949178474107
208.9199770999449,1914.2994467335045
208.91021455407542,1914.5148679885767
209.02295016768554,1915.1418330621166
208.83152473415547,1915.3027744537508
209.27956270740876,1915.2629534646264
208.53019503754615,1913.4004181095474
209.14766287554144,1914.2187460055209
209.04898234792253,1913.7685290195548
209.20523352916243,1914.1890811188482
208.75128529046535,1914.095344243758
208.85956188309476,1913.3446957602437
209.40449353885015,1914.220106230971
209.13650075954894,1914.7932045918155
209.3532739225133,1915.0383040552836
208.80948132868332,1915.653478350439
208.9079782771014,1914.5657648566578
208.97295825803945,1914.4874582935224
209.03218336486378,1914.9745419480892
209.02304597690903,1914.6823010232863
208.68419900984532,1914.2293431927242
208.90241048792583,1916.106426384908
209.2430990150106,1915.4077361554678
209.5051056058003,1915.8128024718512
209.27998583711073,1915.1119718254122
208.89437976971087,1914.9196194207
208.84417035845564,1915.205108553388
209.10966922327546,1914.477710160529
209.01854522083138,1915.8576327065998
209.0308604809573,1915.2108970232769
208.63251244980495,1914.2939486893258
208.94692027470253,1913.7596973436846
208.2389867429559,1913.8477283714958
208.8935292610898,1913.510489752202
209.15808429974604,1915.022629761198
208.82067217591288,1914.531950218907
208.87065175197395,1915.4726750692912
209.43555960532814,1914.6789801699663
209.17852025122846,1913.6560665287166
209.08978879055965,1915.5669343649317
209.1256116765199,1914.7548614014052
209.1108551377479,1915.8774721240513
209.17094743325325,1914.3346642827244
209.13834467609877,1914.5885302020197
208.945720471199,1912.9094283305465
209.34670928046444,1914.9050505656323
208.69188714276834,1914.0619473848922
209.20229275953696,1914.7032551919342
209.34149116557003,1915.4816121564468
209.72825372465016,1916.0280867643332
208.95766209993963,1914.9435944878492
209.40750786220661,1915.4153539299432
208.93864107173468,1915.7437196088358
208.9321267619899,1914.250781918453
209.1794199009384,1913.5700523937558
209.16292050778247,1915.4707878915224
209.2089169683105,1915.0625669716555
209.23483992516577,1915.3893262544093
209.11899790463,1914.625849660319
209.1766280288862,1914.6183137626433
208.6438572226875,1913.9874056415047
209.00481420346009,1913.282150748007
208.4729253392617,1913.7446777023786
208.7577894908335,1912.9171191772978
209.29046806233217,1915.9225865631984
208.7679333826182,1914.8526644737985
208.8374370981594,1914.1088144647247
208.81072423708943,1915.1431848220072
208.91550150752013,1914.9548477838696
209.2616668728645,1915.2633987401528
208.75314241549532,1913.181184059886
209.31728883370124,1915.1491506043462
209.1998725417197,1914.9302580152496
209.33076994022176,1915.6042943747107
209.20136866995088,1914.8909485887925
209.0335175552817,1915.2928597283196
209.420367890931,1914.7405999592452
209.30774612082365,1914.5109948678146
209.0074367386679,1914.1081144797506
209.1369883289425,1914.188013272038
208.99261402946044,1915.7728363570827
209.26488943811052,1914.3851804606375
208.9342937676816,1914.4923399512256
209.06545582158523,1915.313304944458
209.17484472495394,1913.9365865397576
208.86017580696023,1913.2772783120463
209.07173578054457,1914.889540813217
208.99813387322516,1914.3624866780444
209.25915393918064,1915.2365623482592
208.85218055045277,1915.420906463547
208.850717617128,1914.9963376681237
209.38204652598137,1914.5309069511886
208.92322493598522,1915.15009925817
208.93415701829505,1914.3009789133182
209.0347610998752,1913.9009733935952
209.0541312361018,1915.2173437736153
209.33689498995244,1914.3402023319647
209.15807375846464,1916.0111052341097
208.87577457294844,1915.0768271576933
208.94109277844626,1914.8688587100758
209.2536810977497,1914.4368870756582
209.10671783058046,1916.8421074148482
208.7815041843335,1915.523500010428
208.9774852006098,1914.4460083669433
208.961707106004,1915.2801525722716
208.91870394770152,1915.6558704630768
208.25606084993896,1913.3292227461209
208.99723444022393,1914.8887572462604
209.2316138758712,1914.7892861960313
209.2656643267288,1915.244630511363
209.00960521135008,1914.1283885890994
208.91469861807064,1914.4916287630635
209.00944914010685,1914.7011693680934
209.33004114480025,1915.106678090395
209.0223784441833,1915.5472872375012
209.13585652682428,1915.1783891591992
208.6095437551676,1913.4414509486692
209.24870476547588,1914.5960932666205
209.14256118131223,1914.9614087884256
209.09328396230356,1914.411318009623
209.10106828035873,1915.1148479755586
208.916407353147,1914.1724167463349
208.98410327922906,1915.7271213990118
208.8051299188863,1914.1212685131338
209.00360233549998,1914.6710232083512
208.76311529075232,1915.7774331539265
209.24857910317513,1914.0515132698865
208.2065366591299,1913.9965464290995
208.6302535461269,1913.6934283588762
209.07418335640952,1914.301717695426
209.18503754984803,1915.1009600176958
208.76956718822314,1913.3805085747938
208.9961995679685,1914.7379457029615
209.33879503402852,1915.523621254584
209.01968858414,1914.9141782545423
208.6489005063842,1915.276316853301
208.71148094256216,1915.1276083806515
209.2149574131849,1914.4179882401154
208.91186621019233,1914.6547757418532
209.12288831177347,1915.8087667557393
208.689575254654,1914.1235696777499
209.10259842934903,1915.1826257650298
208.68154641323113,1914.3818758260134
208.67636325112872,1913.8989653031356
208.81775646984988,1914.7476457776193
208.82290969945504,1914.5230633256829
209.32519197472905,1914.9658912288692
209.21555792266298,1915.5952308972462
208.7465493524628,1914.6180491117627
208.83430825915136,1914.45229022566
208.78074188349703,1914.072522672518
208.4854923717956,1914.0213436977479
208.86654452352826,1914.8780990809782
208.9074726759842,1914.1567165661993
209.44828817330887,1915.5134691100418
